"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500"
"37067000132",1,4,14,14,1,1,10,4,3,11,1,7,3,6,14,13,13,12,10,1,8,12,8,2,5,9,2,10,1,13,2,13,13,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37067000131",1,4,14,14,1,1,10,4,3,11,1,7,3,6,14,13,13,12,10,1,8,12,8,2,5,9,2,10,1,13,2,13,13,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"370510G5A-2",14,1,7,5,2,14,4,7,14,14,10,8,14,11,4,11,10,10,5,3,6,13,13,14,14,13,13,11,14,3,3,11,6,6,8,14,14,10,7,13,5,5,5,11,3,4,4,1,1,1,14
"370510G5A-1",14,1,7,5,2,14,4,7,14,14,10,8,14,11,4,11,10,10,5,3,6,13,13,14,14,13,13,11,14,3,3,11,6,6,8,14,14,10,7,13,5,5,5,11,3,4,4,1,1,1,14
"371810000NV",7,14,6,10,5,5,5,8,5,6,12,9,12,7,12,7,8,7,4,5,14,4,11,13,10,10,3,14,13,14,14,14,3,3,6,3,9,9,6,7,6,6,14,7,4,14,14,14,3,3,7
"37169000020",1,4,13,14,1,1,10,4,3,6,12,7,13,3,13,13,13,12,10,1,8,12,12,9,1,5,5,10,1,13,2,13,13,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37045GROVER",8,11,11,3,13,11,3,11,11,12,4,13,6,5,5,8,11,11,11,2,3,2,3,3,8,1,12,7,12,7,7,2,2,11,2,2,2,2,11,11,11,1,10,10,9,9,5,5,4,10,9
"37119000001",4,3,3,4,12,13,2,2,2,3,6,2,8,2,8,5,3,5,12,12,1,8,10,8,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37115MARS-H",3,8,12,13,3,3,11,3,11,4,5,5,1,1,6,14,6,6,6,8,2,3,3,2,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"370130GILEA",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,13,13,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"3706100GLIS",6,9,9,7,10,8,13,6,6,7,9,14,10,9,7,10,9,8,9,7,4,6,6,4,11,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"371750000DR",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"37025006-00",13,12,4,11,11,2,12,1,12,5,3,3,2,8,8,4,5,3,8,6,10,10,1,7,3,7,8,8,9,5,5,5,5,13,5,11,12,12,2,2,12,10,9,1,1,12,2,2,2,4,10
"37119000009",4,3,3,4,12,13,2,2,2,2,2,6,2,2,8,5,3,5,12,12,1,8,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37099000CUL",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"37119000008",4,3,3,4,12,13,2,2,2,3,2,2,8,2,8,5,3,5,12,12,1,8,10,8,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37119000007",4,3,3,4,12,13,2,2,2,3,6,2,2,8,8,5,5,5,12,12,12,8,10,8,7,3,7,12,3,12,13,12,12,12,7,7,7,7,10,10,10,11,11,5,5,5,9,9,9,9,4
"37119000006",4,3,11,11,12,13,1,2,2,3,6,2,2,8,2,5,5,5,3,11,12,8,10,8,7,8,7,9,3,12,13,12,12,12,7,7,7,7,10,10,10,11,11,5,5,5,9,9,9,9,4
"37119000005",4,3,3,4,12,13,1,2,10,3,2,2,2,8,8,5,3,5,12,12,12,8,10,8,7,8,7,12,5,12,13,12,12,12,7,7,7,7,10,10,10,12,12,5,5,5,9,9,9,9,4
"37119000004",12,3,11,11,12,13,1,2,10,3,6,2,2,8,8,4,3,3,3,11,12,8,7,8,7,8,7,9,5,12,13,12,12,12,7,7,7,7,10,10,10,12,12,5,5,5,9,9,9,9,4
"3704700P26B",9,9,7,7,10,7,14,14,7,7,10,14,10,12,11,2,10,10,5,3,6,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37119000003",4,3,11,11,12,13,1,2,10,3,2,2,2,8,8,5,3,5,3,11,12,8,10,8,7,8,7,9,5,12,13,12,12,12,7,7,7,7,10,10,10,12,12,5,5,5,9,9,9,9,4
"37119000002",4,3,3,4,12,13,2,2,10,3,6,2,2,2,8,5,3,5,12,12,1,8,7,1,2,8,7,12,5,12,13,12,12,12,7,7,7,7,10,10,10,12,12,5,5,5,9,9,9,9,4
"37173ALARKA",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"371750000CC",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"370210008.3",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"37067000122",1,13,2,14,1,1,10,4,12,11,1,7,3,13,14,13,13,12,10,1,8,10,8,2,5,9,2,10,1,13,2,13,13,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"371190223.1",12,2,11,4,13,11,1,2,10,3,2,6,2,5,5,8,11,14,3,2,3,2,3,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"370210008.2",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"3708100SDRI",5,13,2,14,14,4,10,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37177000016",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,14,4,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37177000015",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,14,4,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"371750000CM",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"37177000014",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,14,4,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37063000016",10,7,1,6,7,9,5,8,5,8,12,4,4,4,3,9,12,2,2,10,14,4,9,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000015",10,7,1,6,9,9,5,8,9,6,11,11,9,4,3,9,12,2,2,10,14,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3700300LRSL",12,11,14,12,3,1,3,11,3,5,4,3,1,6,1,6,14,14,8,6,10,12,8,1,8,1,12,7,9,5,5,5,5,11,2,2,2,2,11,11,11,1,10,10,9,9,5,5,4,10,9
"37063000014",10,7,1,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,14,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000013",10,7,1,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,14,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3714100UT14",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,10,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37063000012",10,7,1,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,14,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37067000123",1,4,14,14,1,1,10,4,3,11,1,7,3,13,14,13,13,12,10,1,8,10,8,2,5,9,2,10,1,13,2,13,13,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37063000010",10,7,1,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,14,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37125000PHC",11,14,7,5,2,14,4,7,14,14,10,8,14,11,4,11,10,10,5,3,6,11,13,14,14,13,13,11,14,3,3,11,6,6,8,14,14,10,7,13,5,5,5,11,3,4,4,1,1,1,14
"3716300HERR",14,1,9,7,10,14,13,6,14,14,9,8,11,9,4,10,2,13,9,7,4,14,6,4,11,4,14,3,6,11,11,8,6,14,14,14,14,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"370210039.3",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"370210039.2",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"3704700P25B",9,9,7,7,10,7,14,14,7,7,10,14,10,12,11,2,2,10,5,3,6,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37063000019",10,7,8,8,9,9,5,8,5,6,11,11,9,4,3,3,12,2,2,10,14,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000018",10,7,8,6,9,9,5,8,9,6,11,11,9,4,3,3,12,2,2,10,14,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000017",10,7,1,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,5,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3716300LAKE",14,1,9,7,10,14,13,6,14,14,10,8,11,9,4,10,2,13,9,7,4,14,6,4,11,4,14,11,6,11,11,8,6,7,10,14,14,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37183002-06",7,6,8,6,9,9,9,5,9,9,11,11,9,7,12,9,8,9,7,9,14,4,11,5,10,10,3,14,13,14,14,14,3,8,6,3,9,9,6,7,6,6,14,7,4,14,14,14,3,3,7
"37183002-05",7,6,8,6,9,9,9,5,9,9,11,11,9,7,12,9,4,9,7,9,14,4,11,5,10,10,3,14,13,14,14,14,3,3,6,3,9,9,6,7,6,6,6,6,6,6,6,6,6,14,1
"37183002-04",7,6,8,6,9,9,9,5,9,9,11,11,9,7,12,7,4,9,7,9,14,4,11,5,10,10,3,14,13,14,14,14,3,8,6,3,9,9,6,7,6,6,14,7,4,14,14,14,3,3,7
"37111T.COVE",3,8,12,12,4,3,11,3,4,11,1,7,5,6,6,14,6,6,6,8,2,2,2,12,5,1,1,1,12,7,7,2,2,2,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"37119000023",4,3,3,4,12,13,1,12,10,3,2,6,2,2,2,5,3,5,3,11,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000005",10,7,1,6,7,10,5,8,5,6,11,11,9,4,3,3,12,2,2,10,5,7,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37119000022",4,3,3,4,12,13,1,12,10,2,2,6,2,2,8,5,3,5,12,12,1,1,7,1,2,8,7,12,5,2,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000004",10,7,1,6,7,10,5,8,5,6,11,11,9,4,3,3,12,2,2,10,5,7,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37119000021",4,3,3,4,12,13,1,12,2,2,2,6,2,2,2,5,3,5,12,12,1,1,10,8,2,8,7,12,5,2,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000003",10,7,1,6,7,10,5,8,5,6,11,11,9,4,3,9,12,2,2,10,5,7,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37119000020",4,3,3,4,12,13,1,2,2,2,2,6,2,2,2,5,3,5,12,12,1,1,7,8,2,8,7,12,5,2,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000002",10,7,1,6,9,10,5,8,5,6,11,11,9,4,3,9,12,2,2,10,5,7,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000001",10,7,8,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,5,7,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37115LAUREL",3,11,12,13,4,3,11,3,11,4,5,5,1,1,6,14,6,6,6,8,2,3,3,2,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"370150000MH",2,5,6,9,6,6,8,13,13,13,13,12,7,10,10,12,7,4,13,13,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37119000029",4,3,3,4,12,13,1,2,10,3,6,2,2,8,8,5,3,5,12,12,12,8,10,8,7,8,7,12,3,12,13,12,12,12,7,7,7,7,10,10,10,12,12,5,5,5,9,9,9,9,4
"37119000028",12,3,3,11,12,13,1,2,10,3,2,6,2,2,8,5,3,5,3,11,12,1,10,1,7,8,7,12,5,12,13,12,12,12,7,7,7,7,10,10,10,12,12,5,5,5,9,9,9,9,4
"37119000027",12,3,3,4,12,13,1,2,10,3,2,6,2,2,8,5,3,5,3,11,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000009",10,7,1,6,9,9,5,8,5,8,12,4,4,4,3,9,12,2,2,10,14,7,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37119000026",12,3,3,4,11,13,1,2,10,3,2,6,2,2,8,5,3,5,3,11,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000008",10,7,1,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,5,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37119000025",12,3,3,4,11,13,1,2,10,3,2,6,1,5,8,5,3,5,3,11,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000007",10,7,1,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,5,7,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37119000024",12,3,3,4,12,13,1,2,10,3,2,6,2,2,8,5,3,5,3,11,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000006",10,7,1,6,7,9,5,8,5,6,11,11,9,4,3,3,12,2,2,10,5,4,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37055000HAT",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,14,4,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"371010PR11B",6,10,5,1,6,8,13,6,9,9,8,10,11,9,7,10,9,8,9,7,9,14,4,5,11,4,3,3,13,14,11,3,3,8,6,6,6,6,13,6,8,13,14,7,4,14,14,14,3,3,7
"371010PR11A",6,10,5,1,6,8,13,6,9,9,8,10,11,9,7,10,9,8,9,7,9,14,4,5,11,4,3,3,13,14,11,3,3,8,6,6,6,6,13,6,8,13,14,7,4,14,14,14,3,3,7
"37119000012",12,3,3,4,11,13,1,2,10,3,2,6,1,2,8,5,3,5,3,11,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000038",11,14,1,6,7,9,5,8,5,8,12,4,4,4,3,9,12,2,2,10,5,7,9,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37119000011",12,3,3,4,12,13,1,2,10,3,2,6,2,2,8,5,3,5,3,11,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000037",11,14,1,8,7,10,5,8,5,6,12,9,12,4,3,3,12,2,2,10,5,7,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37119000010",4,3,3,4,12,13,1,12,2,2,2,6,2,2,2,5,3,5,12,12,1,8,7,1,2,8,7,12,5,2,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000036",11,14,1,6,7,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,5,7,9,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3707900SHIN",2,10,5,10,6,8,13,6,6,1,8,10,11,9,7,10,9,8,9,7,7,14,6,4,11,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"3716100010A",8,8,13,13,4,11,11,3,4,4,5,5,5,1,6,6,11,11,11,2,3,3,2,2,8,1,12,7,12,7,7,2,1,1,2,2,2,2,11,11,11,1,1,9,10,10,10,11,11,11,11
"37063000033",10,7,1,6,9,9,5,8,5,6,11,11,9,4,3,9,12,2,2,10,14,4,9,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000032",10,7,8,6,9,9,5,5,9,9,11,11,9,4,3,9,12,2,2,10,14,4,11,10,10,10,3,13,13,14,14,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3703100MHD4",2,5,6,9,8,6,8,13,13,1,13,12,7,10,11,2,7,4,14,4,13,9,5,13,13,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"37063000031",10,7,8,6,9,9,5,8,5,9,11,11,9,4,3,9,12,2,2,10,14,4,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3703100MHD3",2,5,6,9,8,6,8,13,13,1,13,12,7,10,11,2,7,4,14,4,13,9,5,13,13,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"3703100MHD2",2,5,6,9,8,6,8,13,13,1,13,12,7,10,11,2,7,4,14,4,13,9,5,13,13,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"37119000019",4,3,3,4,12,13,2,2,2,3,2,2,8,2,8,5,3,5,12,12,1,8,10,8,7,8,10,12,5,12,12,7,7,10,13,13,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"3703100MHD1",2,5,6,9,8,6,8,13,13,1,13,12,7,10,11,2,7,4,14,4,13,9,5,13,13,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"37045OAKGRV",8,11,11,3,13,11,3,11,11,12,4,13,6,5,5,8,11,11,11,2,3,2,3,3,8,1,12,7,12,7,7,2,2,11,2,2,2,2,11,11,11,1,10,10,9,9,5,5,4,10,9
"37119000018",4,3,3,4,12,13,2,2,2,3,2,2,8,2,8,5,3,5,12,12,1,8,10,8,2,8,7,12,5,12,12,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37119000017",4,3,3,4,12,13,2,2,10,3,6,2,8,8,2,5,5,5,12,12,1,8,10,8,7,8,7,12,3,12,13,12,12,12,7,7,7,7,10,10,10,11,11,5,5,5,9,9,9,9,4
"37119000016",12,3,3,4,11,13,1,2,10,3,2,6,1,5,8,5,3,5,3,11,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37119000015",4,3,3,4,12,13,1,2,10,3,2,2,2,8,8,5,3,5,12,12,12,8,10,8,7,8,7,12,5,12,13,12,12,12,7,7,7,7,10,10,10,12,12,5,5,5,9,9,9,9,4
"37119000014",4,3,3,4,12,13,1,2,10,3,2,6,2,2,8,5,3,5,12,12,12,1,10,8,2,8,7,12,5,12,13,12,12,12,7,7,7,7,10,10,10,12,12,5,5,5,9,9,9,9,4
"37119000013",4,3,3,4,12,13,1,2,10,3,2,6,2,2,8,5,3,5,12,12,1,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"37063000039",11,14,1,6,7,9,5,8,5,8,12,4,4,4,3,9,12,2,2,10,5,7,9,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3719500PROL",6,10,5,10,6,8,13,6,6,1,8,10,11,9,7,12,7,8,13,5,7,14,6,4,11,6,6,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"3710900DV08",8,11,14,12,13,11,3,11,4,12,4,13,6,5,5,8,14,11,11,2,3,2,3,3,8,1,12,7,12,7,7,2,2,11,2,2,2,2,11,11,11,1,10,10,9,9,5,5,4,10,9
"37143NEW-HO",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,13,13,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37081000PG2",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000PG1",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,9,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37063000041",10,7,1,6,9,9,5,8,5,8,12,4,4,4,3,9,12,2,2,10,14,4,11,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000040",10,7,1,6,7,9,5,8,5,6,11,11,9,4,3,3,12,2,2,10,5,7,9,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3714100NB01",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37051EO61-2",14,1,7,5,2,14,13,6,14,14,10,8,14,11,4,11,10,13,9,3,7,13,13,14,14,4,13,11,14,3,3,8,6,6,8,14,14,14,7,13,5,7,8,11,3,4,4,1,1,1,14
"371010PR10A",6,10,5,1,6,8,13,6,9,9,8,10,11,9,7,10,9,8,9,7,7,14,4,5,10,10,3,3,6,14,11,3,3,8,6,6,6,6,13,6,8,13,14,7,4,14,14,14,3,3,7
"37051EO61-1",14,1,7,5,2,14,13,6,14,14,10,8,14,11,4,11,10,13,9,3,7,13,13,14,14,13,13,11,14,3,3,11,6,6,8,14,14,10,7,13,5,5,5,11,3,4,4,1,1,1,14
"37065000301",6,5,5,10,6,6,8,13,6,13,12,12,7,10,10,12,7,4,13,13,4,9,5,4,11,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"3713300ML23",9,5,9,9,8,7,14,14,7,7,9,14,10,12,11,2,9,8,14,4,13,6,14,6,13,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"3716100009A",8,8,13,13,4,3,11,3,11,4,5,5,5,1,6,6,11,11,11,2,3,3,2,12,12,12,12,7,12,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"370870000WW",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"3703900HIWA",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"37063000027",11,14,1,6,7,9,5,8,5,8,12,4,4,4,3,3,12,2,2,10,5,7,9,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000026",10,7,8,8,7,10,5,8,5,6,12,9,12,4,3,3,4,7,2,10,5,7,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3708100SMAD",5,13,2,2,7,4,7,9,8,10,14,1,13,14,13,3,12,2,1,14,11,11,9,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37063000025",10,7,8,8,7,10,5,8,5,6,12,9,12,4,3,3,4,7,2,10,5,7,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37063000024",10,7,1,6,7,10,5,8,5,6,11,11,9,4,3,3,12,2,2,10,5,7,11,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
