"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500"
"370890000AT",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"3716300CLSW",9,6,9,11,6,1,11,7,2,10,11,5,3,2,7,4,4,4,1,11,11,5,3,2,11,2,5,1,11,12,1,4,4,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370970DV1-B",8,10,2,5,5,5,12,1,5,7,5,13,6,12,6,9,13,9,12,13,6,13,6,3,6,4,10,9,10,4,4,1,10,10,10,10,10,10,11,11,11,11,13,13,11,11,1,7,7,7,7
"37047000P19",13,3,12,6,6,4,6,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370970DV1-A",8,10,2,5,5,5,12,1,5,5,5,13,6,12,6,9,13,9,12,13,6,13,6,3,6,4,10,9,10,4,4,1,10,10,10,10,10,10,11,11,11,11,13,13,11,11,1,7,7,7,7
"37035000008",8,5,1,8,5,5,5,5,7,5,1,1,4,1,6,9,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37035000007",8,5,1,8,5,5,5,5,7,7,1,1,4,1,6,9,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37035000006",8,5,1,8,10,5,5,5,5,5,1,1,4,1,6,9,13,9,12,13,6,13,6,13,6,9,9,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37035000005",8,5,1,8,10,5,5,5,5,5,1,1,4,1,6,9,13,9,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37035000004",8,5,1,8,10,5,5,5,7,7,1,1,4,1,6,9,13,13,12,13,12,1,1,3,3,9,9,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37191002530",6,6,9,11,6,1,11,8,2,12,11,12,5,3,11,7,7,3,5,5,8,5,3,2,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37035000003",8,5,1,5,10,5,5,5,7,7,1,1,4,1,6,6,13,13,12,13,12,13,6,3,3,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37035000002",5,5,1,5,10,5,5,5,7,7,1,1,4,1,6,6,6,13,12,7,12,13,6,3,6,9,9,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37035000001",8,5,1,5,10,5,5,5,7,5,1,1,4,1,6,9,13,9,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"3703300PELH",12,11,10,10,9,8,10,9,10,2,2,10,7,8,8,8,3,1,11,1,1,2,10,10,7,3,1,8,5,10,3,3,1,1,5,3,3,4,4,6,4,4,4,4,4,4,3,3,5,5,5
"3710900OB21",8,5,1,5,10,2,5,5,7,7,6,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,10,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"3719500PRGA",6,4,4,4,11,11,7,12,8,12,12,11,5,3,11,11,11,3,5,5,8,5,3,2,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37035000009",8,5,1,5,10,5,5,5,7,7,1,1,4,1,6,9,13,13,12,13,6,13,6,3,6,4,10,10,10,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"370210040.2",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"3716300CLWE",9,6,9,11,6,1,11,7,2,10,11,12,3,2,7,4,4,4,1,11,11,5,3,2,11,2,5,1,11,12,1,4,4,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370310OTBEG",3,4,4,4,1,3,7,12,9,11,3,3,11,5,1,7,7,2,8,8,5,8,8,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37143WEST-H",3,4,4,4,11,11,7,12,8,12,12,3,3,5,1,11,11,2,5,5,5,8,8,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"3705100G10C",13,12,11,3,4,1,6,7,3,3,10,12,12,7,4,2,4,7,1,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"3705100G10B",13,12,11,3,4,1,6,7,3,3,10,12,12,7,4,4,4,7,4,2,2,11,11,11,11,2,5,2,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"3713100GAPL",3,4,4,4,11,11,7,8,8,12,12,11,3,5,1,11,11,2,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"3705100G10A",13,12,11,3,4,1,6,7,3,3,10,12,12,7,4,2,4,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"37065000401",6,4,3,4,11,11,7,12,8,12,12,11,3,5,11,11,11,2,5,5,5,5,8,8,12,11,8,6,2,8,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37185000014",12,9,3,11,7,11,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37185000013",12,9,3,11,7,7,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37183004-19",12,2,6,9,3,6,2,2,12,8,9,2,2,10,5,3,10,5,10,3,3,3,2,1,8,8,6,12,3,3,6,8,3,3,3,6,4,3,3,1,8,8,10,10,3,3,4,10,10,4,4
"37185000012",3,4,4,4,7,7,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37183004-18",12,2,6,9,3,6,2,2,12,8,9,2,2,10,3,3,10,5,10,3,3,3,2,1,8,8,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"37185000011",12,9,4,11,7,11,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37183004-17",7,2,6,9,3,6,2,2,11,8,9,2,2,10,3,3,10,5,10,3,3,3,2,1,8,5,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"371570000SE",2,11,10,10,9,8,10,9,10,2,2,10,7,8,8,8,3,1,11,1,1,2,10,10,7,3,1,8,5,10,3,3,1,1,5,3,3,4,4,6,4,4,4,4,4,4,3,3,5,5,5
"37185000010",12,9,3,11,7,7,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"370830000SN",3,4,3,4,11,11,7,12,8,12,12,11,3,5,1,11,11,2,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"3714100RP20",9,3,12,6,1,3,3,11,9,10,11,12,11,2,1,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370210071.1",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37183004-21",7,2,6,9,3,6,11,2,11,8,9,2,2,10,3,3,10,5,10,3,3,3,2,1,8,5,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"3700700POLK",11,13,8,1,8,9,1,4,4,4,4,5,12,7,2,1,1,11,13,4,2,11,7,7,9,7,2,5,12,11,4,1,11,4,4,11,11,8,8,10,1,1,1,1,1,1,8,13,13,13,13
"3719700SKNB",5,7,7,8,5,5,10,6,5,5,7,4,6,4,12,8,6,9,7,7,12,1,1,13,3,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37183004-20",12,2,6,9,3,6,11,2,11,8,9,2,2,10,5,3,10,5,10,3,3,3,2,1,8,5,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"37051000G9A",13,12,11,3,4,1,11,7,3,3,10,12,12,2,4,4,4,7,4,2,2,11,11,11,11,2,13,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"370870000LJ",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37185000004",12,9,3,11,7,7,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37185000003",12,9,3,11,7,7,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37183004-09",12,2,6,9,3,6,2,2,12,8,9,2,2,10,5,3,10,5,10,3,3,3,2,1,8,8,6,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"371010PR23B",7,6,9,11,6,1,11,8,2,10,10,12,2,3,11,5,11,3,5,2,2,5,3,2,12,11,8,6,6,12,8,5,5,5,3,6,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37185000002",3,9,3,4,7,7,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37183004-08",12,2,6,9,3,6,2,2,11,8,9,2,2,10,3,3,10,5,10,3,3,3,2,1,8,8,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"371010PR23A",6,6,9,11,6,1,11,8,2,10,10,12,2,3,11,5,11,3,5,2,2,5,3,2,12,11,8,6,6,12,8,5,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37185000001",3,4,4,4,7,11,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37183004-07",13,2,6,7,3,6,11,2,12,8,9,8,2,10,5,3,10,5,10,10,3,3,2,1,8,8,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"37183004-06",13,2,6,7,3,6,11,2,11,8,9,8,2,10,5,3,10,5,2,10,3,3,2,1,8,8,12,12,3,3,6,8,3,3,1,1,1,1,3,3,3,3,3,3,3,3,4,10,10,4,4
"37083WEL1-2",3,4,4,4,11,11,8,8,8,12,12,11,3,5,1,11,11,2,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"371570000RC",2,11,10,10,9,8,10,6,1,2,7,10,7,4,8,8,3,1,11,1,1,2,10,10,7,3,1,8,5,10,3,3,1,1,5,3,3,4,4,6,4,4,4,4,4,4,3,3,5,5,5
"37185000009",3,9,4,11,11,11,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37185000008",3,9,4,11,7,11,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37185000007",12,9,3,11,7,11,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37183008-11",7,9,3,9,3,6,8,3,12,9,9,2,2,10,3,3,10,8,10,3,10,10,5,5,5,5,6,12,1,1,5,5,3,3,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37185000006",12,9,3,11,7,7,8,8,8,12,12,11,5,8,1,11,5,8,5,5,5,8,8,2,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37183008-10",7,9,3,9,3,6,11,3,11,8,9,2,2,10,3,5,10,5,10,3,10,10,5,5,5,5,12,12,3,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37185000005",12,9,3,11,7,7,8,8,12,12,12,2,7,8,1,8,5,8,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"3710900DW28",8,10,1,5,10,2,12,5,5,7,6,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,10,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"370890000MG",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37183004-16",13,2,6,9,3,6,11,2,12,8,9,8,2,10,5,3,10,5,10,10,3,3,2,1,8,8,12,12,3,3,6,8,3,3,1,1,1,1,3,3,3,3,3,3,3,3,4,10,10,4,4
"37183004-15",12,2,6,9,3,6,2,2,12,8,9,2,2,10,5,3,10,5,10,10,3,3,2,1,8,8,6,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"37183004-14",13,2,6,9,3,6,11,2,11,8,9,2,2,10,5,3,10,5,10,10,3,3,2,1,8,8,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"37183004-13",12,2,6,9,3,6,2,2,12,8,9,8,2,10,5,3,10,5,10,3,3,3,2,1,8,8,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"37183004-12",7,2,3,7,3,6,11,2,11,8,9,8,2,10,5,3,10,5,2,10,3,3,2,1,8,8,12,12,3,3,6,5,3,3,1,1,1,1,3,3,3,3,3,3,3,3,4,10,10,4,4
"37051000G8D",9,12,11,3,4,1,11,7,3,3,10,12,12,2,4,4,4,7,4,2,2,11,11,11,11,2,13,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"37183004-11",7,2,6,9,3,6,11,2,11,8,9,2,2,10,5,3,10,5,10,3,3,3,2,1,8,8,12,12,3,3,6,8,3,3,1,1,1,1,3,1,8,8,10,10,3,3,4,10,10,4,4
"37051000G8C",9,12,11,3,4,1,11,7,3,3,10,12,12,2,4,4,4,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"37183004-10",12,2,6,9,3,6,2,2,12,8,9,8,2,10,5,3,10,5,10,10,3,3,2,1,8,8,12,12,3,3,6,8,3,3,3,6,4,3,3,1,8,8,10,10,3,3,4,10,10,4,4
"37051000G8B",9,12,11,3,4,1,6,7,3,3,10,12,12,7,4,2,4,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"37051000G8A",9,12,11,3,4,1,11,7,3,3,10,12,12,7,4,2,4,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"371350000EH",2,2,10,9,6,4,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"370830ENF-2",3,4,3,4,11,11,7,8,8,12,12,11,3,5,1,11,11,2,5,5,5,8,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"371350000EF",2,2,10,9,4,8,2,2,10,2,2,10,10,11,5,3,10,1,11,1,3,3,10,10,7,3,1,8,5,10,3,3,1,1,5,3,3,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"37099000SAV",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"3707700BERE",12,9,6,11,7,7,10,9,12,12,12,2,7,8,8,8,3,1,11,1,1,2,5,1,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"371350000ES",2,2,10,9,6,4,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"370890000NE",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37183019-12",7,9,3,9,7,7,8,8,8,9,8,11,5,11,3,11,5,8,2,3,10,10,5,5,5,5,12,3,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37183019-11",7,9,3,9,7,7,8,3,8,9,8,2,7,10,3,11,5,8,2,3,10,10,5,5,5,5,12,3,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"370890000NB",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"370890000LJ",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37183019-19",7,9,3,11,7,7,8,8,8,9,12,11,5,11,3,5,5,8,2,3,10,10,5,5,5,5,12,12,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37183019-18",7,9,3,11,7,7,8,8,8,9,12,11,5,11,3,11,5,8,2,3,10,10,3,5,5,5,12,12,1,1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,10,10
"37183019-17",7,9,3,11,7,7,8,3,11,9,8,2,10,11,3,5,5,8,2,3,10,10,5,5,5,5,12,3,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37183019-16",7,9,3,11,7,7,8,3,11,9,12,2,10,10,3,5,5,8,2,3,10,5,5,5,5,5,12,12,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37183019-15",7,9,3,9,7,7,8,3,8,9,8,2,7,10,3,11,5,8,2,3,10,10,5,5,5,5,12,3,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37183019-14",7,9,3,7,7,7,8,3,8,9,8,11,5,11,3,11,5,8,2,3,10,10,5,5,5,5,12,3,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"371350000HF",2,2,10,9,4,4,2,2,12,9,2,10,10,11,5,3,10,7,10,10,3,3,2,10,7,3,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"37183019-13",7,9,3,7,7,7,8,3,8,9,8,2,7,8,3,11,5,8,2,3,10,10,5,5,5,5,12,3,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"371350000HE",2,2,10,9,4,4,2,2,10,2,2,10,10,11,5,3,3,1,11,1,3,3,2,10,7,3,1,8,5,10,3,3,1,1,5,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"370890000LP",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"3700700BURN",11,13,8,1,8,9,1,4,4,4,4,5,12,7,2,1,1,11,13,4,7,7,7,7,9,7,2,5,12,11,4,1,11,4,4,11,11,8,8,10,1,1,1,1,1,1,8,13,13,13,13
"37115HOT-SP",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37047000P07",13,3,12,6,6,4,6,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3713300SF18",3,3,12,6,1,3,3,11,9,11,3,3,11,3,1,4,4,2,8,8,8,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,12,2,2,2,2,2,2,2,2,2,2,2,2,2
"37047000P06",13,3,12,6,6,4,6,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37047000P05",13,3,12,6,6,4,6,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37047000P04",13,3,12,6,6,4,6,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37047000P03",13,3,12,6,6,4,6,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"371370001GB",3,4,4,4,11,11,7,12,8,11,3,3,3,5,1,7,7,2,8,8,5,8,8,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37047000P09",13,3,12,6,6,4,6,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3704500S-4A",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37183019-09",7,9,3,11,7,7,8,8,2,12,12,11,5,10,3,5,5,8,2,3,10,10,3,5,5,5,12,12,1,1,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,10,10
"370970000NH",8,7,2,8,5,5,12,1,5,5,7,4,6,12,12,9,6,9,7,7,6,1,1,13,6,4,9,9,10,4,4,1,8,8,8,8,10,10,11,11,11,11,13,13,11,9,9,9,9,9,9
"37047000P08",13,3,12,6,6,4,6,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37183019-07",7,9,3,9,7,7,8,8,8,9,8,11,5,10,3,11,5,8,2,3,10,10,5,5,5,5,12,12,1,1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,10,10
"37183019-05",7,9,3,9,7,7,8,8,8,9,8,2,7,10,3,11,5,8,2,3,10,10,5,5,5,5,12,3,1,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37123000ELD",11,13,8,1,8,9,12,9,2,4,4,9,6,7,10,10,8,11,13,4,7,7,7,7,9,7,2,8,12,4,4,1,11,4,4,11,11,8,8,10,1,1,1,1,1,1,8,13,13,13,13
"37183019-03",7,9,3,9,7,7,8,8,8,9,8,2,7,10,3,11,5,8,2,3,10,10,5,5,5,5,12,3,1,1,5,6,6,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37125EUR-WP",13,12,11,3,4,4,6,7,2,3,10,5,12,7,4,2,2,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"37099000SCC",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"370890000GM",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"371350000GB",2,2,10,9,4,4,2,2,10,2,2,10,10,11,5,3,3,1,11,1,3,3,2,10,7,3,1,8,5,10,3,3,1,1,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"370510G5B-2",13,12,11,3,4,1,6,7,3,3,10,12,12,7,4,2,4,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"370510G5B-1",13,12,11,3,4,1,6,7,3,3,10,12,12,7,4,2,4,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"371350000GL",12,2,10,9,6,4,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"370890000GR",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
