"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37179000010",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37099000CFK",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37179000018",5,10,10,10,4,10,10,10,11,7,8,8,5,8,5,5,5,5,5,5,5
"37011000002",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37011000001",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37179000016",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"371870000LM",1,9,14,1,1,3,3,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"370890000PV",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37179000015",5,10,10,10,4,10,10,10,11,7,1,8,5,8,5,5,5,5,5,5,5
"37179000014",5,10,10,10,4,10,10,10,11,7,1,8,5,8,3,3,11,13,13,13,7
"37179000013",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000012",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"370890000PR",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37179000011",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37143PARKVI",1,9,14,1,1,3,14,1,4,2,12,12,14,1,1,1,12,1,1,1,9
"37011000009",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37011000008",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37011000007",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37011000006",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37011000005",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37123000BIS",10,5,10,10,4,10,10,14,11,11,1,4,4,5,3,3,11,13,13,13,7
"37011000004",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37179000019",5,10,10,10,4,10,10,10,11,7,8,4,4,5,3,3,11,13,13,13,7
"37011000003",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37169001618",14,13,4,2,10,14,9,5,13,13,13,10,10,7,7,6,6,6,6,6,13
"37179000043",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000042",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000041",5,10,10,10,4,10,10,10,11,7,8,8,5,8,5,5,5,5,5,5,5
"37179000040",5,10,10,10,4,10,10,10,11,7,8,8,5,8,5,5,5,5,5,5,5
"370210023.3",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370210023.2",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37009000020",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"370210014.3",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370210014.2",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3712700P22A",9,1,14,14,1,4,14,4,7,9,9,12,14,12,10,1,12,1,1,1,9
"3706100HALL",7,7,1,14,8,4,4,1,7,9,12,2,9,2,9,10,14,14,12,14,14
"37179000032",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000031",5,10,10,10,4,10,10,10,11,7,1,8,5,8,3,3,11,13,13,13,7
"37179000030",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000039",5,5,10,10,4,10,10,10,11,7,1,4,4,8,3,3,11,13,13,13,7
"37179000036",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000035",5,5,10,10,4,10,10,10,11,7,1,8,5,8,5,5,5,5,5,5,5
"370910000HV",1,9,14,1,1,3,14,4,4,2,12,12,14,12,10,1,12,1,1,1,9
"37179000034",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000033",5,10,10,10,4,10,10,10,11,7,8,4,4,5,3,3,11,13,13,13,7
"37119000243",5,10,6,6,11,2,2,6,8,8,5,5,5,8,5,5,5,5,5,5,5
"37119000242",4,2,12,6,7,7,7,11,10,6,5,5,8,4,8,7,13,11,11,11,11
"37119000241",4,2,6,5,7,7,7,11,5,6,5,5,8,4,8,13,3,11,11,11,11
"37119000240",4,2,12,6,7,7,7,11,10,6,5,5,8,4,8,7,13,11,11,11,11
"3714500MTTZ",12,14,8,8,3,14,14,12,2,9,9,9,14,10,14,11,4,9,9,9,1
"3703900PCHT",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3712700P21A",9,1,14,14,1,4,14,4,7,9,9,12,14,12,10,1,12,1,1,1,9
"370210054.2",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3709700SH-B",3,3,12,13,7,5,7,5,10,10,10,13,6,6,6,7,13,11,11,11,11
"37147000301",1,9,14,1,1,3,14,1,4,2,9,14,12,1,1,9,14,14,12,14,14
"3709700SH-A",3,3,12,13,7,5,7,5,10,10,10,13,6,6,6,7,13,11,11,11,11
"37011000013",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37011000012",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37049000016",1,9,14,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37011000011",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37011000010",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37049000011",1,9,14,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37183001-09",9,8,3,7,6,1,6,12,9,3,14,11,7,11,12,14,1,12,14,12,12
"37119000232",5,10,10,10,4,2,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000231",5,10,10,6,4,2,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37183001-07",8,8,3,7,6,1,1,7,9,3,14,11,11,11,12,12,1,12,14,12,12
"37119000230",5,10,6,6,11,2,2,6,8,8,5,5,5,8,5,5,5,5,5,5,5
"37183001-06",11,8,3,7,6,1,1,7,9,3,14,11,11,11,12,14,1,12,14,12,12
"37011000019",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37183001-05",11,8,3,7,6,1,6,12,9,3,14,11,7,11,12,14,1,12,14,12,12
"37011000018",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37183001-04",11,8,3,7,6,1,6,12,9,3,14,11,7,11,12,14,1,12,14,12,12
"37011000017",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37183001-03",11,8,3,7,6,1,6,12,9,3,14,11,7,11,12,14,1,12,14,12,12
"37011000016",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"3713300RL09",7,9,1,9,9,8,3,3,12,9,12,14,12,1,1,9,2,10,10,10,10
"37011000015",3,13,13,13,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37049000019",1,9,1,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3712700P24A",9,1,14,14,1,4,14,4,7,9,9,12,14,12,10,1,12,1,1,1,9
"37011000014",3,13,13,4,13,5,5,5,6,5,6,10,10,3,7,8,8,8,8,8,8
"37119000239",10,5,5,5,7,7,2,11,5,6,8,8,8,4,8,13,3,11,3,3,6
"37049000017",1,9,1,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37037000020",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"37119000237",10,5,5,5,7,7,2,11,5,6,8,8,8,4,8,13,3,11,3,3,6
"37119000236",10,5,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000235",10,10,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000234",10,10,10,10,4,10,2,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000233",5,10,10,10,11,2,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"370450RIPPY",4,2,12,13,13,2,5,6,5,10,10,13,6,6,6,13,3,3,3,3,6
"3715700ED-1",14,14,8,8,10,14,9,8,2,1,7,3,3,7,14,11,4,9,9,9,1
"37183001-13",9,8,3,7,6,1,1,7,9,3,14,11,11,11,12,14,1,12,14,12,12
"37037000024",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"37183001-12",9,8,3,7,6,1,1,12,9,3,14,11,7,11,12,14,1,12,14,12,12
"37183001-11",8,8,3,7,3,1,6,12,9,3,14,11,7,11,12,14,1,12,14,12,12
"37183001-10",9,8,3,7,6,1,1,12,9,3,14,11,7,11,12,14,1,12,14,12,12
"37037000021",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"37049000005",1,9,14,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37049000003",1,9,14,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37049000002",1,9,1,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37131CREEKS",9,9,14,14,1,4,14,4,7,2,9,12,14,12,10,1,12,1,1,1,9
"3712700P23A",9,1,14,14,1,4,14,4,7,9,9,12,14,12,10,1,12,1,1,1,9
"37125000TLT",6,6,7,11,8,6,12,2,3,4,11,7,1,10,11,12,9,4,7,4,4
"37049000007",1,9,14,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3707300004S",1,9,14,1,1,3,14,4,4,2,12,12,14,12,10,1,12,1,1,1,9
"37183017-09",9,11,9,7,6,1,1,7,9,14,14,11,11,11,12,14,1,12,14,12,12
"3712900CF06",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"3715500026A",6,6,7,11,8,6,12,2,3,4,11,1,2,9,2,2,10,2,2,2,2
"37025009-00",10,3,5,5,7,7,7,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"3712900CF05",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37177000001",1,9,14,1,1,3,3,1,4,2,12,14,14,1,1,1,12,1,1,1,9
"370330PROVI",12,14,8,8,10,14,14,12,2,11,3,7,1,10,14,11,4,9,9,9,1
"37037000015",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"3712900CF02",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"3712900CF01",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37183017-10",9,8,3,8,3,1,1,12,9,14,14,11,11,11,12,14,1,12,14,12,12
"37123000LIT",10,5,10,10,4,10,10,14,11,7,1,4,4,5,3,3,11,13,13,13,7
"37183001-02",11,8,3,7,6,1,6,7,9,3,14,11,7,11,12,14,1,12,14,12,12
"37183001-01",11,8,3,7,6,1,6,7,9,3,14,11,11,11,12,14,1,12,14,12,12
"37179000007",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000006",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000005",5,10,10,10,4,10,10,10,11,7,1,8,5,5,3,3,11,13,13,13,7
"3706100ALBE",7,7,1,9,9,4,4,4,7,9,12,2,9,2,9,10,14,14,12,14,14
"37067000111",13,12,4,2,5,11,11,8,13,13,13,10,10,7,7,6,6,6,6,6,13
"37179000004",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000003",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000002",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"3701300WDPD",1,9,14,1,14,3,3,1,4,2,12,14,12,12,10,9,14,14,12,14,14
"37125000PDN",6,6,7,11,8,6,12,2,3,4,11,7,1,10,11,12,9,4,7,4,4
"37179000001",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"371510000TT",14,11,2,12,12,12,8,14,14,11,3,7,1,10,4,4,7,7,4,7,3
"37177000003",1,9,14,1,1,3,3,1,4,2,12,14,14,1,1,1,12,1,1,1,9
"37037000018",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"37177000002",1,9,14,1,1,3,3,1,4,2,12,14,14,1,1,1,12,1,1,1,9
"371510000TR",14,12,2,12,12,12,8,14,14,11,3,7,1,10,4,4,7,7,4,7,3
"37183017-13",9,8,9,8,6,1,1,7,9,14,14,11,11,11,12,14,1,12,14,12,12
"3701700P202",6,6,7,9,9,6,4,3,12,4,11,1,9,9,2,10,2,10,10,10,10
"37183017-12",9,11,9,8,6,1,1,7,9,14,14,11,11,11,12,14,1,12,14,12,12
"3701700P201",6,6,7,9,9,6,4,3,12,4,11,1,9,9,2,10,2,10,10,10,10
"37183017-11",9,8,3,8,3,1,1,12,9,14,14,11,11,11,12,14,1,12,14,12,12
"37179000009",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000008",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37067000112",14,12,4,2,5,11,11,8,13,13,13,3,3,7,7,6,6,6,6,6,13
"37037000042",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"3705100MR02",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3710900LW31",4,2,6,13,13,2,7,6,5,6,10,13,6,6,6,7,13,3,11,11,11
"371510000UG",14,11,9,3,12,10,10,14,14,11,3,7,1,10,4,3,7,7,4,7,3
"3708100G42B",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3710900SL24",4,2,6,13,13,2,7,6,5,10,10,13,6,6,6,7,13,3,11,11,11
"3708100G42A",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3710900LW18",4,2,6,13,13,2,7,6,5,6,10,13,6,6,6,7,13,3,11,11,11
"3714500SWST",12,14,8,8,3,14,14,12,2,9,9,9,14,10,14,11,4,9,9,9,1
"37037000045",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"371510000SW",14,11,9,3,12,10,10,14,14,11,3,7,1,10,4,4,7,7,4,7,3
"37009000012",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37129000W25",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37183017-07",9,8,9,7,6,1,1,7,9,14,14,11,11,11,12,14,1,12,14,12,12
"37009000011",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37183017-06",9,11,9,7,6,1,1,7,9,14,14,11,11,11,12,14,1,12,14,12,12
"37129000W24",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37009000010",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"371510000ST",14,11,9,3,12,12,8,14,14,11,3,7,1,10,4,3,7,7,4,7,3
"37183017-05",9,8,9,7,3,1,1,12,9,14,14,11,11,11,12,14,1,12,14,12,12
"37183017-04",9,8,9,7,6,1,1,12,9,14,14,11,11,11,12,14,1,12,14,12,12
"37129000W21",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37183017-03",9,8,9,8,6,1,1,12,9,14,14,11,11,11,12,14,1,12,14,12,12
"370910000UN",1,9,14,1,1,3,14,4,4,2,12,12,14,12,10,1,12,1,1,1,9
"37183017-02",9,8,9,7,6,1,1,12,9,14,14,11,11,11,12,14,1,12,14,12,12
"37183017-01",9,8,9,7,3,1,1,12,9,14,14,11,11,11,12,14,1,12,14,12,12
"370210032.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37009000018",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37009000017",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37009000016",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37129000W29",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37067000101",13,13,4,2,10,11,11,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"371870000SC",1,9,14,1,1,3,3,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"37009000015",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"370210045.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37129000W28",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37009000014",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37037000030",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"37129000W27",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37009000013",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37129000W26",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"371190204.1",10,5,5,5,7,7,2,11,5,6,8,8,8,4,8,13,3,11,3,3,5
"3714100MT19",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"371870000SK",1,9,14,1,1,3,3,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"371510000TB",14,11,9,3,12,12,8,14,14,11,3,7,1,10,4,4,7,7,4,7,3
"3704900TE13",1,9,14,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3713300FS16",7,9,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37081000G13",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G12",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G11",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G10",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3714100LU16",7,7,1,9,9,8,4,3,7,12,2,2,9,2,2,10,2,10,10,10,10
"37129000W13",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37129000W12",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37081000G19",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G18",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G17",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G16",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G15",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37009000009",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37009000008",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37081000G14",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37009000007",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37009000006",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37129000W18",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37009000004",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37129000W17",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37009000003",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37129000W16",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37009000002",3,13,13,13,13,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37129000W15",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"3706100ROSE",7,7,1,9,9,4,4,1,7,12,2,2,9,2,9,10,14,14,12,14,14
"37081000G02",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G01",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G09",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G08",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G07",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3713100WOPO",9,9,14,14,1,4,14,4,7,2,9,12,14,12,10,1,12,1,1,1,9
"37081000G06",12,12,2,12,5,14,9,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G05",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"370910000WN",1,9,14,1,1,3,14,4,4,2,12,12,14,12,10,1,12,1,1,1,9
"37081000G04",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G03",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3719901-BUR",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370630034-1",11,11,3,3,3,9,9,9,2,14,4,9,7,14,11,11,4,9,9,9,1
"3700100010N",12,14,8,3,10,14,9,9,14,11,3,7,1,10,14,11,4,9,9,9,1
"37081000G35",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"370210010.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370830RR1-2",9,1,14,14,1,4,14,4,7,2,9,12,14,12,10,1,12,1,1,1,9
"37081000FR4",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G34",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G33",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000FR3",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G32",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000FR2",14,12,2,12,5,12,8,9,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000FR1",14,12,2,12,5,12,8,8,14,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G31",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3706100WALL",7,7,1,9,9,4,4,1,7,12,2,2,9,2,9,10,14,14,12,14,14
"37081000G30",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3712700P18A",9,1,14,14,1,4,14,4,7,9,9,12,14,12,10,1,12,1,1,1,9
"370630034-2",11,11,3,3,3,9,9,9,2,14,4,9,7,14,11,11,4,9,9,9,1
"3700100010S",12,14,8,3,10,14,9,9,14,11,3,7,1,10,14,11,4,9,9,9,1
"37129000W31",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37081000G39",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37129000W30",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37081000G38",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G37",14,12,2,12,5,12,8,8,14,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G36",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3704700P16B",6,6,7,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"3714100CF11",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"3708100JAM5",14,12,2,12,5,12,8,9,14,1,7,3,3,7,4,4,7,7,4,7,3
"3708100JAM4",14,12,2,12,5,12,8,9,14,1,7,3,3,7,4,4,7,7,4,7,3
"3714701512B",1,7,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3708100JAM3",14,12,2,12,5,12,8,9,14,1,7,3,3,7,4,4,7,7,4,7,3
"37037000006",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"3714701512A",1,7,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3708100JAM2",14,12,2,12,5,12,8,9,14,1,7,3,3,7,4,4,7,7,4,7,3
"3708100JAM1",14,12,2,12,5,12,8,9,14,1,7,3,3,7,4,4,7,7,4,7,3
"37037000003",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"37025002-03",13,5,5,5,7,7,7,11,10,6,1,4,4,5,3,3,11,13,13,13,7
"37025002-02",13,3,5,5,7,7,7,11,10,6,1,4,4,5,3,3,11,13,13,13,7
"37081000G24",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3705500STPT",1,9,14,1,1,3,3,1,4,2,12,14,14,1,1,1,12,1,1,1,9
"37025002-01",13,3,5,5,7,7,7,11,10,6,1,4,4,5,3,3,11,13,13,13,7
"37081000G23",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G22",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G21",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3712700P17A",9,1,14,14,1,4,14,4,7,9,9,12,14,12,10,1,12,1,1,1,9
"37081000G20",12,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3707300004N",1,9,14,1,1,3,14,4,4,2,12,12,14,12,10,1,12,1,1,1,9
"37037000009",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"37025002-09",13,5,5,5,7,7,7,11,10,6,1,4,4,5,3,3,11,13,13,13,7
"37025002-08",13,3,5,5,7,7,7,11,10,6,1,4,4,5,3,3,11,13,13,13,7
"37001000103",12,14,8,3,10,14,9,9,14,11,3,7,1,10,14,11,4,9,9,9,1
"37025002-07",13,3,5,5,7,7,7,11,10,6,1,4,4,5,3,3,11,13,13,13,7
"37081000G29",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37025002-06",13,3,5,5,7,7,7,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"37081000G28",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37025002-05",13,5,5,5,7,7,7,11,10,6,1,4,4,5,3,3,11,13,13,13,7
"37081000G27",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37081000G26",14,12,2,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
